temperature,humidity,pressure,wind_speed,rain,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,year,month,day,day_of_week,aqi_lag_1,aqi_rolling_mean_3
30.9,72,996.5,22.9,0.6,101.9125,27.39583333333333,147.70833333333334,5.9750000000000005,4.316666666666666,64.54166666666667,2023,7,5,6,80.83333333333333,79.95833333333331
30.8,74,998.6,15.9,0.1,142.74166666666667,34.541666666666664,181.0,8.854166666666666,6.308333333333334,68.91666666666667,2023,7,6,4,81.20833333333333,83.12499999999999
31.7,73,999.8,17.3,0.0,137.5375,31.6375,190.8333333333333,10.195833333333333,6.241666666666667,62.41666666666666,2023,7,7,0,87.33333333333333,88.2361111111111
31.3,73,1000.1,17.9,4.0,201.79166666666663,38.95,193.75,11.008333333333333,5.716666666666666,61.91666666666666,2023,7,8,2,96.16666666666669,95.49999999999999
31.0,74,1001.0,19.2,0.1,209.97916666666663,36.579166666666666,175.875,9.320833333333333,5.5,63.333333333333336,2023,7,9,3,103.0,108.80555555555554
31.0,67,1002.0,21.9,0.0,142.59583333333333,29.266666666666666,144.125,6.704166666666667,4.4750000000000005,58.208333333333336,2023,7,10,1,127.25,116.02777777777776
31.3,64,1002.9,23.5,0.0,113.32916666666668,29.65416666666667,148.625,6.391666666666667,4.1875,58.875,2023,7,11,5,117.83333333333331,110.74999999999999
31.1,65,1001.7,24.8,0.0,116.82916666666668,28.075,140.04166666666666,5.8875,3.866666666666666,56.625,2023,7,12,6,87.16666666666667,97.19444444444441
31.0,67,1000.9,24.6,0.1,121.05833333333334,25.870833333333334,134.25,5.7875000000000005,3.85,57.25,2023,7,13,4,86.58333333333333,85.56944444444441
30.8,67,1002.0,25.0,0.2,109.4125,28.77083333333333,131.08333333333334,5.591666666666666,3.9125,54.75,2023,7,14,0,82.95833333333333,84.27777777777776
30.5,69,1002.1,28.3,0.0,89.37916666666666,27.7625,127.29166666666669,5.6125,3.6375,51.458333333333336,2023,7,15,2,83.29166666666667,83.30555555555554
30.4,68,1001.3,26.4,0.0,108.42916666666667,34.525,141.0,6.075,3.720833333333333,54.208333333333336,2023,7,16,3,83.66666666666667,86.18055555555554
30.8,71,1000.7,22.2,0.2,97.9875,29.433333333333334,152.0,6.833333333333333,4.3875,56.0,2023,7,17,1,91.58333333333331,89.62499999999996
30.2,74,999.9,23.8,0.6,79.39166666666667,24.34166666666667,149.33333333333334,6.775,4.4125000000000005,53.958333333333336,2023,7,18,5,93.625,89.31944444444441
30.1,74,998.2,23.1,0.1,75.69166666666666,22.329166666666666,142.83333333333334,7.270833333333333,4.570833333333334,54.083333333333336,2023,7,19,6,82.75,82.73611111111109
30.5,72,998.9,18.8,0.0,110.34583333333336,28.179166666666664,182.5,10.595833333333331,6.9,55.41666666666666,2023,7,20,4,71.83333333333333,77.68055555555553
30.4,76,1000.6,18.4,4.7,77.78750000000001,21.0,178.20833333333334,9.55,6.145833333333333,52.16666666666666,2023,7,21,0,78.45833333333333,76.05555555555553
30.5,77,1001.8,16.9,0.2,85.2,22.870833333333334,187.0,10.070833333333333,6.0875,59.375,2023,7,22,2,77.875,75.23611111111109
30.1,82,1000.5,11.1,27.5,41.1125,18.95,279.4166666666667,14.604166666666666,9.054166666666667,75.91666666666667,2023,7,23,3,69.375,72.51388888888887
28.1,89,998.7,14.3,16.4,24.0,15.116666666666667,309.5,15.891666666666666,10.125,81.54166666666667,2023,7,24,1,70.29166666666667,67.11111111111109
28.5,85,1000.8,10.8,7.0,57.37083333333334,24.066666666666663,287.3333333333333,21.4125,9.0875,51.875,2023,7,25,5,61.66666666666666,64.79166666666664
28.8,83,1002.8,12.5,0.6,49.2125,22.508333333333336,261.4166666666667,17.425,9.5875,61.958333333333336,2023,7,26,6,62.41666666666666,66.73611111111109
28.8,83,1003.4,20.6,0.9,53.0875,20.125,184.5,10.5875,4.5625,51.75,2023,7,27,4,76.125,70.15277777777776
28.7,82,1002.2,27.2,0.2,55.93333333333334,19.704166666666666,163.83333333333334,8.15,3.7916666666666665,46.5,2023,7,28,0,71.91666666666667,71.27777777777776
28.7,81,1001.1,28.4,0.9,75.26666666666667,20.40833333333333,148.95833333333334,8.633333333333335,3.7125,42.333333333333336,2023,7,29,2,65.79166666666667,67.58333333333331
28.7,83,1000.8,24.7,0.8,85.98333333333333,23.104166666666668,163.79166666666666,9.8,4.0625,41.5,2023,7,30,3,65.04166666666667,67.70833333333331
28.7,85,1000.5,24.7,1.3,77.63333333333334,21.4,163.875,9.4875,4.154166666666667,39.708333333333336,2023,7,31,1,72.29166666666667,69.45833333333331
28.6,85,1000.2,26.7,1.1,72.02499999999999,20.725,160.83333333333334,8.770833333333334,3.9875,42.708333333333336,2023,8,1,5,71.04166666666667,71.26388888888887
28.6,83,1000.2,29.4,1.4,68.73333333333333,21.20833333333333,157.08333333333334,7.5375,3.716666666666667,48.79166666666666,2023,8,2,6,70.45833333333333,70.04166666666664
28.5,82,999.6,24.8,0.8,91.36666666666667,23.95,156.79166666666666,7.529166666666666,4.0625,51.208333333333336,2023,8,3,4,68.625,70.05555555555553
28.4,83,1001.0,20.5,0.9,109.07083333333333,26.754166666666663,159.625,8.529166666666667,4.495833333333334,50.958333333333336,2023,8,4,0,71.08333333333333,73.44444444444441
28.3,82,1003.5,21.9,0.9,108.2625,23.229166666666668,151.20833333333334,7.195833333333333,4.241666666666666,55.083333333333336,2023,8,5,2,80.625,76.30555555555553
28.2,80,1002.5,30.7,0.7,100.2875,23.48333333333333,142.0,5.845833333333334,3.3708333333333336,50.04166666666666,2023,8,6,3,77.20833333333333,78.63888888888886
28.0,80,999.9,33.2,1.7,101.7625,26.541666666666668,145.5,5.804166666666667,3.0708333333333333,48.79166666666666,2023,8,7,1,78.08333333333333,77.12499999999997
28.0,82,1000.3,29.4,2.2,66.89166666666667,21.92083333333333,139.16666666666666,6.270833333333333,3.3666666666666667,48.125,2023,8,8,5,76.08333333333333,76.73611111111109
27.9,82,1003.5,28.4,0.8,58.833333333333336,20.058333333333334,145.45833333333334,6.504166666666666,3.5666666666666664,46.583333333333336,2023,8,9,6,76.04166666666667,74.1111111111111
27.8,82,1004.5,27.6,1.6,54.11666666666667,18.725,146.33333333333334,7.166666666666667,3.670833333333333,46.083333333333336,2023,8,10,4,70.20833333333333,70.36111111111109
27.7,82,1004.9,26.4,1.3,55.42083333333333,19.4625,138.875,7.208333333333333,3.6916666666666655,45.708333333333336,2023,8,11,0,64.83333333333333,67.02777777777776
27.6,81,1004.4,30.8,0.8,50.42083333333333,18.53333333333333,136.20833333333334,6.2250000000000005,3.3166666666666664,44.833333333333336,2023,8,12,2,66.04166666666667,65.24999999999999
27.6,81,1001.2,31.0,0.6,56.2375,18.9375,135.375,6.191666666666666,3.275,46.583333333333336,2023,8,13,3,64.875,65.08333333333331
27.7,84,1001.2,26.0,0.0,54.30416666666667,17.6375,136.70833333333334,7.2875,3.8875,49.04166666666666,2023,8,14,1,64.33333333333333,64.06944444444441
27.6,84,1003.3,20.2,0.5,58.35833333333333,16.229166666666668,136.375,8.125,4.758333333333334,46.29166666666666,2023,8,15,5,63.0,63.013888888888864
27.5,81,1005.6,21.0,0.0,49.74583333333334,13.9,151.875,7.295833333333333,4.358333333333333,44.833333333333336,2023,8,16,6,61.708333333333336,60.19444444444443
27.3,77,1006.0,29.7,0.2,34.02916666666667,13.7625,140.58333333333334,5.879166666666666,3.2125,39.79166666666666,2023,8,17,4,55.875,57.09722222222221
27.3,76,1004.9,29.2,0.0,43.9125,16.258333333333333,138.54166666666666,5.75,3.108333333333333,42.75,2023,8,18,0,53.708333333333336,55.24999999999998
27.2,79,1004.6,25.3,0.1,59.07916666666667,15.691666666666668,132.25,6.354166666666667,3.5125,49.208333333333336,2023,8,19,2,56.16666666666666,55.94444444444442
27.3,79,1004.9,22.6,0.0,63.86666666666667,15.329166666666666,125.91666666666669,7.316666666666666,4.0,47.0,2023,8,20,3,57.958333333333336,57.458333333333314
27.4,80,1004.6,25.7,0.0,53.2375,14.479166666666666,127.79166666666669,6.466666666666666,3.6833333333333336,44.708333333333336,2023,8,21,1,58.25,57.41666666666665
27.2,80,1003.8,26.1,0.6,40.80833333333333,14.620833333333332,128.08333333333334,6.366666666666667,3.5083333333333333,41.708333333333336,2023,8,22,5,56.04166666666666,56.430555555555536
26.8,81,1001.8,27.6,1.9,40.0,15.866666666666667,142.08333333333334,7.016666666666667,3.3000000000000003,38.5,2023,8,23,6,55.0,56.02777777777775
26.8,85,999.8,26.9,2.0,42.4625,16.654166666666665,145.5,7.633333333333333,3.525,39.958333333333336,2023,8,24,4,57.04166666666666,56.74999999999998
26.8,84,1000.2,23.0,2.1,48.26666666666667,17.983333333333334,133.29166666666666,8.358333333333333,3.954166666666667,43.29166666666666,2023,8,25,0,58.208333333333336,59.38888888888886
26.7,85,1002.5,21.9,2.4,46.2625,16.383333333333333,127.54166666666669,7.816666666666666,4.041666666666667,40.875,2023,8,26,2,62.91666666666666,60.44444444444442
26.9,83,1004.3,23.3,1.0,39.97916666666666,15.591666666666669,133.83333333333334,7.929166666666667,4.0375000000000005,39.833333333333336,2023,8,27,3,60.208333333333336,60.62499999999998
26.9,83,1003.3,26.8,1.1,51.01666666666667,18.820833333333333,138.66666666666666,6.925,3.545833333333333,44.79166666666666,2023,8,28,1,58.75,59.652777777777764
26.9,84,1004.1,21.8,0.7,42.47083333333333,16.445833333333333,148.375,7.954166666666667,4.083333333333333,43.208333333333336,2023,8,29,5,60.0,60.958333333333314
27.0,82,1006.8,16.8,0.5,54.520833333333336,15.725,148.70833333333334,8.695833333333333,4.8875,46.91666666666666,2023,8,30,6,64.125,60.87499999999998
27.0,81,1007.4,16.2,0.2,72.08333333333333,16.925,140.45833333333334,8.9,5.170833333333333,45.625,2023,8,31,4,58.5,60.138888888888864
26.7,81,1007.7,13.9,0.0,78.8875,17.979166666666668,163.33333333333334,11.120833333333332,5.879166666666666,45.91666666666666,2023,9,1,0,57.79166666666666,59.54166666666665
27.2,76,1007.3,18.3,0.0,77.6125,18.425,149.95833333333334,8.770833333333334,4.95,49.458333333333336,2023,9,2,2,62.333333333333336,60.958333333333314
27.4,76,1005.8,21.5,0.9,61.895833333333336,19.4125,147.70833333333334,7.491666666666667,4.220833333333333,46.79166666666666,2023,9,3,3,62.75,63.305555555555536
27.6,76,1004.6,22.3,0.1,62.98333333333333,21.73333333333333,153.08333333333334,7.845833333333334,3.9125,45.54166666666666,2023,9,4,1,64.83333333333333,65.13888888888886
27.6,78,1004.7,17.7,0.5,60.74583333333334,20.54583333333333,165.0,9.441666666666666,4.779166666666667,46.5,2023,9,5,5,67.83333333333333,67.47222222222219
27.8,80,1005.7,13.8,0.0,76.97916666666667,23.48333333333333,183.875,11.866666666666667,5.966666666666666,51.75,2023,9,6,6,69.75,69.99999999999999
28.2,80,1005.5,19.4,0.0,66.2625,20.191666666666663,153.95833333333334,9.383333333333336,4.5875,50.5,2023,9,7,4,72.41666666666667,70.65277777777777
28.1,81,1005.0,23.2,0.0,64.8625,21.320833333333333,157.41666666666666,8.200000000000001,4.083333333333333,50.125,2023,9,8,0,69.79166666666667,70.56944444444444
28.0,79,1004.1,25.2,0.0,49.3625,16.108333333333334,154.91666666666666,7.725,3.9125,46.958333333333336,2023,9,9,2,69.5,67.97222222222221
27.9,80,1002.9,26.1,0.0,32.77916666666667,14.170833333333334,152.16666666666666,7.337499999999999,3.766666666666667,48.41666666666666,2023,9,10,3,64.625,63.16666666666665
28.0,78,1003.4,26.6,0.0,37.204166666666666,16.070833333333333,130.08333333333334,6.791666666666667,3.6125,49.833333333333336,2023,9,11,1,55.375,59.013888888888864
28.0,76,1003.9,25.2,0.0,35.725,16.150000000000002,119.16666666666669,6.504166666666666,3.5583333333333336,50.75,2023,9,12,5,57.04166666666666,57.37499999999998
27.8,78,1003.4,20.6,0.4,35.729166666666664,16.120833333333334,134.79166666666666,7.333333333333333,3.883333333333333,48.75,2023,9,13,6,59.708333333333336,57.958333333333314
27.8,81,1004.3,16.1,0.1,40.9875,17.6375,156.625,9.05,4.883333333333334,43.125,2023,9,14,4,57.125,59.23611111111109
27.8,81,1005.1,13.7,0.0,43.2625,17.349999999999998,167.33333333333334,10.666666666666666,5.879166666666666,43.66666666666666,2023,9,15,0,60.875,60.52777777777775
28.5,79,1004.2,17.3,0.3,37.7875,16.104166666666668,145.20833333333334,8.408333333333333,4.829166666666667,44.25,2023,9,16,2,63.583333333333336,60.49999999999998
28.9,79,1002.0,19.9,0.0,58.71666666666667,20.604166666666668,157.95833333333334,9.4,5.141666666666667,48.875,2023,9,17,3,57.04166666666666,61.736111111111086
29.3,80,1001.3,19.8,0.0,74.40416666666667,19.64583333333333,184.75,11.254166666666668,5.375,51.29166666666666,2023,9,18,1,64.58333333333333,62.805555555555536
29.8,77,1003.3,20.0,0.0,72.52499999999999,22.370833333333334,249.0833333333333,15.754166666666668,6.158333333333334,55.625,2023,9,19,5,66.79166666666667,65.98611111111109
28.9,81,1003.8,17.6,12.0,65.76666666666667,24.0875,309.0416666666667,21.71666666666667,6.508333333333333,42.91666666666666,2023,9,20,6,66.58333333333333,69.99999999999999
29.5,80,1003.7,11.9,3.5,44.425,19.904166666666665,330.3333333333333,20.6,10.154166666666669,73.04166666666667,2023,9,21,4,76.625,72.8472222222222
28.2,85,1004.7,10.2,0.0,73.58749999999999,24.575,298.5833333333333,21.629166666666663,10.054166666666667,57.16666666666666,2023,9,22,0,75.33333333333333,75.36111111111109
29.0,83,1005.7,13.6,0.0,92.40416666666664,24.866666666666664,199.66666666666663,13.5375,6.283333333333334,52.333333333333336,2023,9,23,2,74.125,74.44444444444441
28.5,77,1006.1,19.0,0.0,196.775,42.2,185.375,10.154166666666669,4.804166666666666,58.91666666666666,2023,9,24,3,73.875,79.88888888888887
27.9,75,1005.3,15.3,0.0,294.4833333333333,70.67916666666666,232.16666666666663,13.583333333333334,5.6875,65.29166666666667,2023,9,25,1,91.66666666666669,104.16666666666667
26.9,76,1007.1,10.2,0.0,229.875,61.62916666666666,496.5416666666667,29.620833333333334,11.8375,68.25,2023,9,26,5,146.95833333333334,136.63888888888889
28.6,74,1007.7,13.0,0.0,139.07500000000002,37.125,298.5416666666667,20.6375,10.266666666666667,72.70833333333333,2023,9,27,6,171.29166666666666,146.16666666666666
29.6,70,1006.9,15.0,0.0,86.16666666666667,29.9375,278.0416666666667,19.066666666666663,6.95,63.333333333333336,2023,9,28,4,120.25,129.83333333333331
28.8,78,1006.4,13.0,0.0,104.30416666666667,29.25,252.8333333333333,15.3125,6.133333333333333,68.29166666666667,2023,9,29,0,97.95833333333331,101.56944444444441
30.4,58,1006.6,12.6,0.0,155.32083333333333,40.12083333333333,373.625,24.166666666666668,8.762500000000001,74.70833333333333,2023,9,30,2,86.5,94.26388888888886
29.9,44,1006.2,13.7,0.0,130.99583333333334,41.45,441.2916666666667,24.704166666666666,13.983333333333334,96.83333333333331,2023,10,1,3,98.33333333333331,103.44444444444441
28.6,67,1007.1,13.3,0.0,79.1125,25.016666666666666,336.7083333333333,22.275,7.720833333333334,74.5,2023,10,2,1,125.5,105.29166666666664
28.3,84,1008.6,14.4,0.0,56.55,19.54583333333333,238.0,16.3875,6.404166666666666,57.66666666666666,2023,10,3,5,92.04166666666669,95.99999999999999
28.6,81,1009.3,14.4,0.0,60.17083333333333,21.96666666666667,220.04166666666663,14.25,6.0,62.0,2023,10,4,6,70.45833333333333,76.88888888888887
28.8,77,1008.8,16.5,0.0,66.71249999999999,23.816666666666663,205.41666666666663,10.195833333333333,5.4625,73.29166666666667,2023,10,5,4,68.16666666666667,70.22222222222221
28.9,73,1007.7,19.5,0.0,73.5625,26.85833333333333,194.9583333333333,8.450000000000001,4.429166666666666,70.04166666666667,2023,10,6,0,72.04166666666667,73.06944444444444
28.8,74,1008.3,19.4,0.3,67.6,25.02916666666667,194.8333333333333,9.141666666666667,4.1625,65.375,2023,10,7,2,79.0,77.43055555555554
29.0,77,1009.9,19.8,0.9,110.63333333333334,28.95833333333333,187.0833333333333,9.445833333333333,4.258333333333334,61.75,2023,10,8,3,81.25,79.98611111111109
29.0,78,1010.8,22.2,0.0,99.89583333333331,26.40416666666667,172.58333333333334,8.054166666666667,3.820833333333333,62.75,2023,10,9,1,79.70833333333333,81.98611111111109
28.8,77,1010.5,20.4,0.0,83.30416666666666,21.95,185.875,9.383333333333333,4.129166666666666,59.708333333333336,2023,10,10,5,85.0,80.13888888888886
28.7,79,1011.5,14.5,0.0,55.4375,17.591666666666665,225.25,13.145833333333334,5.883333333333333,56.208333333333336,2023,10,11,6,75.70833333333333,75.94444444444441
28.4,78,1012.1,14.0,0.0,58.85833333333333,18.8375,221.29166666666663,12.7875,6.041666666666667,55.583333333333336,2023,10,12,4,67.125,68.37499999999999
28.3,75,1012.9,14.2,0.0,61.62916666666666,19.8125,219.875,13.0,5.9125000000000005,56.208333333333336,2023,10,13,0,62.29166666666666,65.34722222222221
28.2,73,1012.3,16.5,0.0,58.85833333333334,20.954166666666666,196.54166666666663,11.529166666666669,4.870833333333334,55.16666666666666,2023,10,14,2,66.625,65.40277777777776
28.9,71,1010.5,20.4,0.3,102.725,29.35,181.625,10.0375,4.083333333333333,54.0,2023,10,15,3,67.29166666666667,69.68055555555554
27.9,75,1010.5,21.4,1.2,71.15833333333333,25.625,181.2083333333333,9.633333333333333,3.85,58.25,2023,10,16,1,75.125,76.63888888888887
28.0,76,1012.1,15.3,0.9,60.79166666666666,21.379166666666663,213.66666666666663,12.179166666666667,4.691666666666666,60.125,2023,10,17,5,87.5,78.23611111111109
28.6,67,1015.1,12.2,0.0,68.08333333333333,33.59166666666667,511.8333333333333,32.61666666666667,12.520833333333334,65.54166666666667,2023,10,18,6,72.08333333333333,79.91666666666664
27.8,69,1014.6,12.3,0.0,89.58749999999999,43.59166666666667,661.375,40.05416666666667,12.133333333333333,76.70833333333333,2023,10,19,4,80.16666666666667,89.16666666666664
28.2,78,1014.0,12.2,0.0,60.49583333333334,27.92083333333333,331.625,18.925,7.358333333333333,66.58333333333333,2023,10,20,0,115.25,98.54166666666664
28.5,75,1014.2,11.2,0.0,65.25416666666666,28.95,429.3333333333333,28.0875,10.4125,61.583333333333336,2023,10,21,2,100.20833333333331,99.33333333333331
27.8,80,1014.7,12.8,0.0,73.13333333333334,27.883333333333336,397.75,27.0125,7.524999999999999,50.0,2023,10,22,3,82.54166666666667,89.54166666666664
28.0,79,1014.0,10.6,0.0,65.45416666666667,30.42083333333333,445.4166666666667,28.84583333333333,10.158333333333331,62.75,2023,10,23,1,85.875,84.90277777777776
28.0,77,1013.0,11.3,0.0,64.94166666666666,31.766666666666666,412.4166666666667,26.40833333333333,9.75,61.875,2023,10,24,5,86.29166666666667,88.15277777777777
28.5,76,1014.5,13.2,0.0,61.225,29.0375,437.7083333333333,25.704166666666666,7.654166666666666,57.66666666666666,2023,10,25,6,92.29166666666669,89.44444444444444
28.2,75,1014.5,13.5,0.0,58.5625,28.3,407.2083333333333,25.27916666666667,7.45,57.625,2023,10,26,4,89.75,89.05555555555554
28.2,77,1012.4,14.8,0.0,59.333333333333336,30.84583333333333,324.0416666666667,19.54583333333333,5.966666666666666,63.79166666666666,2023,10,27,0,85.125,87.09722222222221
28.5,74,1012.3,11.5,0.6,63.74583333333334,29.775,339.0416666666667,21.96666666666667,8.975,69.125,2023,10,28,2,86.41666666666667,87.16666666666664
27.6,75,1013.1,9.3,0.0,58.82083333333333,28.27083333333333,439.5416666666667,30.60833333333333,11.458333333333334,70.5,2023,10,29,3,89.95833333333333,88.99999999999999
28.4,64,1013.2,11.7,0.0,44.61666666666667,23.329166666666666,393.75,24.683333333333334,9.166666666666666,81.45833333333333,2023,10,30,1,90.625,88.66666666666664
29.6,38,1013.3,12.8,0.0,47.15416666666667,26.10833333333333,460.75,30.7125,12.479166666666666,82.70833333333333,2023,10,31,5,85.41666666666667,84.59722222222221
29.9,30,1014.0,10.3,0.0,57.13333333333333,32.72083333333333,565.2083333333334,35.333333333333336,13.4,84.0,2023,11,1,6,77.75,83.40277777777776
29.3,36,1013.7,12.2,0.0,71.03333333333333,40.74166666666667,609.125,30.40833333333333,15.354166666666666,101.54166666666669,2023,11,2,4,87.04166666666667,94.08333333333331
28.9,58,1011.7,15.5,0.0,67.06666666666666,36.44583333333333,427.1666666666667,23.354166666666668,7.104166666666667,86.33333333333333,2023,11,3,0,117.45833333333331,103.74999999999999
28.0,76,1011.2,12.3,0.0,68.39999999999999,38.425,415.625,23.354166666666668,6.791666666666667,76.83333333333333,2023,11,4,2,106.75,108.65277777777776
28.0,72,1012.9,10.8,0.0,60.19583333333333,33.0625,500.25,28.52916666666667,8.120833333333334,74.66666666666667,2023,11,5,3,101.75,104.22222222222221
28.3,58,1013.5,11.2,0.0,71.37916666666666,37.9125,505.375,23.89583333333333,12.433333333333332,91.29166666666669,2023,11,6,1,104.16666666666669,100.29166666666664
28.3,44,1013.6,11.5,0.0,86.45,49.975,780.0833333333334,41.91666666666666,16.608333333333334,76.16666666666667,2023,11,7,5,94.95833333333331,105.76388888888887
27.5,49,1013.4,9.2,0.0,104.60833333333332,61.1625,885.2916666666666,44.69583333333333,18.9,65.04166666666667,2023,11,8,6,118.16666666666669,121.59722222222221
27.5,62,1013.5,10.5,0.0,98.0875,56.395833333333336,616.0416666666666,26.745833333333334,13.0,101.375,2023,11,9,4,151.66666666666666,140.4722222222222
27.7,51,1014.6,13.0,0.0,62.958333333333336,29.0375,495.3333333333333,29.779166666666665,10.029166666666669,68.91666666666667,2023,11,10,0,151.58333333333334,141.40277777777774
25.9,35,1017.6,11.2,0.0,34.94583333333333,22.15,451.2916666666667,24.266666666666666,13.208333333333334,72.0,2023,11,11,2,120.95833333333331,116.02777777777777
25.2,44,1017.7,11.0,0.0,41.10833333333333,26.85833333333333,579.5416666666666,30.554166666666664,22.504166666666663,81.125,2023,11,12,3,75.54166666666667,91.95833333333331
24.5,57,1016.5,10.0,0.0,54.04583333333333,34.1,772.9166666666666,43.80416666666667,20.54583333333333,73.66666666666667,2023,11,13,1,79.375,83.83333333333331
25.8,42,1016.3,14.6,0.0,41.9875,27.179166666666664,570.5833333333334,32.09166666666667,16.858333333333334,66.16666666666667,2023,11,14,5,96.58333333333331,89.34722222222219
25.7,35,1016.6,17.7,0.0,53.74166666666667,36.40416666666667,451.2916666666667,15.208333333333334,13.858333333333334,102.75,2023,11,15,6,92.08333333333331,90.27777777777776
25.3,33,1016.7,14.2,0.0,72.93333333333334,49.020833333333336,529.9583333333334,18.004166666666666,17.154166666666665,103.20833333333331,2023,11,16,4,82.16666666666667,98.86111111111109
24.8,33,1016.7,17.4,0.0,60.6,40.77916666666667,499.0416666666667,18.291666666666668,14.2375,96.625,2023,11,17,0,122.33333333333331,110.7083333333333
24.5,31,1015.4,11.8,0.0,114.80416666666667,75.42916666666666,733.5833333333334,29.175,17.75,94.25,2023,11,18,2,127.625,127.41666666666663
24.4,36,1015.6,11.0,0.0,150.23749999999998,97.7375,738.3333333333334,25.016666666666666,17.933333333333334,96.5,2023,11,19,3,132.29166666666666,142.88888888888889
25.3,35,1016.2,18.4,0.0,131.475,87.15416666666665,663.75,14.970833333333331,15.220833333333331,120.875,2023,11,20,1,168.75,157.7222222222222
25.9,33,1016.0,18.5,0.0,110.37083333333334,74.0125,645.7083333333334,14.708333333333334,18.0875,119.95833333333331,2023,11,21,5,172.125,167.69444444444443
24.1,45,1014.7,11.6,0.0,96.88333333333333,63.8,685.7916666666666,24.21666666666667,18.52083333333333,105.66666666666669,2023,11,22,6,162.20833333333334,163.6111111111111
25.9,66,1011.5,10.5,0.0,89.44583333333333,46.9375,698.5,31.05,20.679166666666667,107.45833333333331,2023,11,23,4,156.5,156.18055555555554
25.6,61,1012.9,12.4,0.0,83.16666666666667,46.19583333333333,699.2083333333334,26.21666666666667,19.6,85.58333333333333,2023,11,24,0,149.83333333333334,143.44444444444443
26.6,38,1013.6,24.4,0.0,84.075,55.9125,588.2083333333334,11.870833333333332,16.791666666666668,112.16666666666669,2023,11,25,2,124.0,138.8472222222222
22.0,59,1014.6,18.9,3.8,85.80833333333334,55.8625,449.75,15.066666666666668,11.554166666666667,99.70833333333331,2023,11,26,3,142.70833333333334,139.3611111111111
20.7,65,1014.7,13.3,0.0,80.10833333333333,52.92916666666667,596.25,19.841666666666665,16.004166666666666,86.54166666666667,2023,11,27,1,151.375,142.4722222222222
21.1,58,1015.2,13.7,0.0,88.36666666666667,59.40416666666667,677.4166666666666,19.541666666666668,19.23333333333333,101.54166666666669,2023,11,28,5,133.33333333333334,144.76388888888889
21.0,56,1015.5,12.9,0.0,81.61666666666666,55.0375,676.7083333333334,22.383333333333336,19.5,94.70833333333331,2023,11,29,6,149.58333333333334,145.2222222222222
21.6,61,1015.7,9.0,0.0,81.79583333333333,53.12083333333334,933.0416666666666,41.708333333333336,20.954166666666666,73.20833333333333,2023,11,30,4,152.75,147.74999999999997
22.7,52,1016.5,11.4,0.0,54.45,37.016666666666666,708.4166666666666,34.55833333333333,16.766666666666666,72.08333333333333,2023,12,1,0,140.91666666666666,141.8472222222222
22.6,49,1016.5,17.2,0.0,60.6875,40.53333333333333,492.3333333333333,13.4375,13.695833333333333,87.375,2023,12,2,2,131.875,125.11111111111109
22.5,50,1017.0,17.5,0.0,58.12083333333333,39.05833333333333,537.2916666666666,14.725,16.308333333333334,90.33333333333331,2023,12,3,3,102.54166666666669,117.34722222222221
22.0,51,1016.5,11.4,0.0,59.025,38.875,534.6666666666666,17.9375,18.316666666666663,86.5,2023,12,4,1,117.625,108.30555555555554
21.7,47,1015.8,13.3,0.0,45.8375,29.666666666666668,515.625,19.48333333333333,15.8875,82.08333333333333,2023,12,5,5,104.75,106.76388888888887
21.5,43,1016.1,16.2,0.0,38.391666666666666,25.491666666666664,469.9583333333333,16.691666666666666,13.370833333333332,85.0,2023,12,6,6,97.91666666666669,95.52777777777777
21.6,40,1016.3,15.6,0.0,41.1,27.991666666666664,492.875,17.791666666666668,14.5625,90.16666666666669,2023,12,7,4,83.91666666666667,86.8611111111111
20.8,54,1015.6,10.0,0.0,42.175,28.27083333333333,600.2083333333334,27.4875,20.29583333333333,86.58333333333333,2023,12,8,0,78.75,84.59722222222221
22.2,72,1015.8,8.3,0.0,54.2,22.229166666666668,520.2083333333334,34.704166666666666,12.833333333333334,63.833333333333336,2023,12,9,2,91.125,82.52777777777776
20.9,62,1015.4,9.0,0.0,70.74583333333334,39.93333333333333,777.5833333333334,40.21666666666667,32.020833333333336,79.79166666666667,2023,12,10,3,77.70833333333333,88.06944444444441
21.1,78,1014.2,10.2,0.0,46.42083333333333,22.85,516.75,33.112500000000004,11.508333333333333,57.708333333333336,2023,12,11,1,95.375,88.73611111111109
21.5,70,1012.7,7.6,0.0,62.625,31.73333333333333,638.125,43.0875,23.72083333333333,68.04166666666667,2023,12,12,5,93.125,89.87499999999999
22.2,46,1014.8,12.7,0.0,59.39166666666667,34.6625,528.125,21.3125,22.9125,82.45833333333333,2023,12,13,6,81.125,91.16666666666664
21.3,47,1015.9,11.4,0.0,63.13333333333333,35.03333333333333,643.3333333333334,28.7875,22.45,80.54166666666667,2023,12,14,4,99.25,92.65277777777776
21.0,47,1016.5,9.4,0.0,55.88333333333333,32.96666666666667,601.875,33.38333333333333,25.329166666666666,84.70833333333333,2023,12,15,0,97.58333333333331,97.51388888888886
21.2,62,1017.0,9.4,0.0,64.60416666666667,39.55,727.5416666666666,40.7,18.379166666666663,73.04166666666667,2023,12,16,2,95.70833333333331,100.55555555555553
21.4,57,1017.6,11.0,0.0,74.42083333333333,40.391666666666666,625.25,29.475,21.258333333333333,81.95833333333333,2023,12,17,3,108.375,103.87499999999999
